id,Name,PresentID,Type,Tag,Fightgroup,SummonGroup,WalkSpeed,RunSpeed,FloatHeight,RotateSpeed,AttackSpeed,SkillCD,AttackProb,Sight,FightTogetherDis,BeLocked,InBornBuff,MaxSuperArmor,WeakStatus,SuperArmorBrokenBuff,SuperArmorRecoveryValue,SuperArmorRecoveryMax,AttackBase,MagicAttackBase,MaxHP,MobaExp,MobaExpRange,MobaKillNeedHint,PosIndex,HpSection,IsWander,Block,DynamicBlock,UsingGeneralCutscene,SoloShow,EndShow,Fov,AIStartTime,AIActionGap,IsFixedInCD,FashionTemplate,Highlight,UseMyMesh,ExtraReward,aihit,AiBehavior,InitEnmity,AlwaysHpBar,HideName,ratioleft,ratioright,ratioidle,ratiodistance,ratioskill,ratioexp,navigation,IsNavPingpong,HideInMiniMap,Access,SameBillBoard,PandoraDropIDs,DropIDs,BigMeleePoints
222502,携带回血光环的牛头,40282,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21240=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222503,携带攻击光环的牛头,40283,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21238=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222504,携带防御光环的牛头,40284,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21239=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222505,半石人布鲁,55016,1,,,,0.8,2,,5,100,100,0.15,40,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222506,女妖娜迦,40286,1,,,,1.5,2.5,,10,100,100,0.15,35,10,,,999999999,,,,,150,1000,500000,,,,,6,TRUE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222507,机关,40209,2,,4,,0,0,,0,100,100,1,35,10,,1=1,999999999,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,FALSE,,,0,Monster_Manticore_Trap,0,,TRUE,0.2,0.2,0,0.2,0.2,0.2,,1,,,,,,
222508,狮蝎,40288,1,,,,3,3,,10,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,FALSE,FALSE,FALSE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222509,半石人小兵,40289,6,,,,0.6,1,,5,100,100,0.15,35,10,,,,,,,,150,1000,500000,,,,,5,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222510,黑暗巨人队长,40202,2,,,,1.3,3,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
222601,牛头人巴翁德,40281,1,,,,1.4,1.4,,10,100,100,0.15,30,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222602,携带回血光环的牛头,40282,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21240=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222603,携带攻击光环的牛头,40283,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21238=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222604,携带防御光环的牛头,40284,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21239=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222605,半石人布鲁,55017,1,,,,0.8,2,,5,100,100,0.15,40,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222606,女妖娜迦,40286,1,,,,1.5,2.5,,10,100,100,0.15,35,10,,,999999999,,,,,150,1000,500000,,,,,6,TRUE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222607,机关,40209,2,,4,,0,0,,0,100,100,1,35,10,,1=1,999999999,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,FALSE,,,0,Monster_Manticore_Trap,0,,TRUE,0.2,0.2,0,0.2,0.2,0.2,,1,,,,,,
222608,狮蝎,40288,1,,,,3,3,,10,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,FALSE,FALSE,FALSE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222609,半石人小兵,40289,6,,,,0.6,1,,5,100,100,0.15,35,10,,,,,,,,150,1000,500000,,,,,5,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222610,黑暗巨人队长,40202,2,,,,1.3,3,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
222701,牛头人巴翁德,40281,1,,,,1.4,1.4,,10,100,100,0.15,30,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222702,携带回血光环的牛头,40282,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21240=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222703,携带攻击光环的牛头,40283,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21238=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222704,携带防御光环的牛头,40284,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21239=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222705,半石人布鲁,55018,1,,,,0.8,2,,5,100,100,0.15,40,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222706,女妖娜迦,40286,1,,,,1.5,2.5,,10,100,100,0.15,35,10,,,999999999,,,,,150,1000,500000,,,,,6,TRUE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222707,机关,40209,2,,4,,0,0,,0,100,100,1,35,10,,1=1,999999999,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,FALSE,,,0,Monster_Manticore_Trap,0,,TRUE,0.2,0.2,0,0.2,0.2,0.2,,1,,,,,,
222708,狮蝎,40288,1,,,,3,3,,10,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,FALSE,FALSE,FALSE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222709,半石人小兵,40289,6,,,,0.6,1,,5,100,100,0.15,35,10,,,,,,,,150,1000,500000,,,,,5,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222710,黑暗巨人队长,40202,2,,,,1.3,3,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
222801,牛头人巴翁德,40281,1,,,,1.4,1.4,,10,100,100,0.15,30,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222802,携带回血光环的牛头,40282,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21240=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222803,携带攻击光环的牛头,40283,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21238=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222804,携带防御光环的牛头,40284,6,,,,1.4,1.4,,10,100,100,0.15,40,10,,21239=1,80000,,,,,150,1000,500000,,,,,1,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222805,半石人布鲁,55019,1,,,,0.8,2,,5,100,100,0.15,40,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222806,女妖娜迦,40286,1,,,,1.5,2.5,,10,100,100,0.15,35,10,,,999999999,,,,,150,1000,500000,,,,,6,TRUE,TRUE,,FALSE,FALSE,TRUE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222807,机关,40209,2,,4,,0,0,,0,100,100,1,35,10,,1=1,999999999,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,FALSE,,,0,Monster_Manticore_Trap,0,,TRUE,0.2,0.2,0,0.2,0.2,0.2,,1,,,,,,
222808,狮蝎,40288,1,,,,3,3,,10,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,FALSE,FALSE,FALSE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222809,半石人小兵,40289,6,,,,0.6,1,,5,100,100,0.15,35,10,,,,,,,,150,1000,500000,,,,,5,TRUE,TRUE,,FALSE,FALSE,FALSE,,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
222810,黑暗巨人队长,40202,2,,,,1.3,3,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,2,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223001,天启,40381,1,,,,3,3,,5,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,TRUE,FALSE,TRUE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
223002,骷髅王,40382,1,,,,1.4,1.4,,10,100,100,0.15,25,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,TRUE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223003,死神,40383,1,,,,2,2,,10,100,100,0.15,30,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223004,食尸鬼,1403,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223005,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223006,灯光,1309,2,,,,0,0,,10,100,100,1,35,10,,21242=1,,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.1,FALSE,,FALSE,,,2,Monster_Stand_TargetHatredList,0,,,0,0,0,0,0.2,0,,1,,,,,,
223007,死亡骑士,40387,1,,,,0.6,0.6,,10,100,100,0.15,9,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223008,雷兽,55021,1,,,,1,1,,10,100,100,0.15,10,10,,,999999999,TRUE,2001=1,20,20,150,1000,500000,,,,,5,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,2,FALSE,,TRUE,,,1,Monster_Cyclops_Hellish_star1,0,,,0,0,0,0,0.85,0,,1,,,,,,
223009,小天启,40379,2,,,,1,3,,10,100,100,0.15,8,10,,,80000,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Small,0,,,0,0,0,0,0.85,0,,1,,,,,,
223101,天启,40381,1,,,,3,3,,5,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,TRUE,FALSE,TRUE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
223102,骷髅王,40382,1,,,,1.4,1.4,,10,100,100,0.15,25,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,TRUE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223103,死神,40383,1,,,,2,2,,10,100,100,0.15,30,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223104,食尸鬼,1403,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223105,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223106,灯光,1309,2,,,,0,0,,10,100,100,1,35,10,,21242=1,,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.1,FALSE,,FALSE,,,2,Monster_Stand_TargetHatredList,0,,,0,0,0,0,0.2,0,,1,,,,,,
223107,死亡骑士,40387,1,,,,0.6,0.6,,10,100,100,0.15,9,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223108,雷兽,55022,1,,,,1,1,,10,100,100,0.15,10,10,,,999999999,TRUE,2001=1,20,20,150,1000,500000,,,,,5,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,2,FALSE,,TRUE,,,1,Monster_Cyclops_Hellish_star2,0,,,0,0,0,0,0.85,0,,1,,,,,,
223109,小天启,40379,2,,,,1,3,,10,100,100,0.15,8,10,,,80000,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Small,0,,,0,0,0,0,0.85,0,,1,,,,,,
223201,天启,40381,1,,,,3,3,,5,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,TRUE,FALSE,TRUE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
223202,骷髅王,40382,1,,,,1.4,1.4,,10,100,100,0.15,25,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,TRUE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223203,死神,40383,1,,,,2,2,,10,100,100,0.15,30,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223204,食尸鬼,1403,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223205,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223206,灯光,1309,2,,,,0,0,,10,100,100,1,35,10,,21242=1,,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.1,FALSE,,FALSE,,,2,Monster_Stand_TargetHatredList,0,,,0,0,0,0,0.2,0,,1,,,,,,
223207,死亡骑士,40387,1,,,,0.6,0.6,,10,100,100,0.15,9,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223208,雷兽,55023,1,,,,1,1,,10,100,100,0.15,10,10,,,999999999,TRUE,2001=1,20,20,150,1000,500000,,,,,5,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,2,FALSE,,TRUE,,,1,Monster_Cyclops_Hellish_star3,0,,,0,0,0,0,0.85,0,,1,,,,,,
223209,小天启,40379,2,,,,1,3,,10,100,100,0.15,8,10,,,80000,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Small,0,,,0,0,0,0,0.85,0,,1,,,,,,
223301,天启,40381,1,,,,3,3,,5,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,TRUE,FALSE,TRUE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
223302,骷髅王,40382,1,,,,1.4,1.4,,10,100,100,0.15,25,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,TRUE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223303,死神,40383,1,,,,2,2,,10,100,100,0.15,30,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223304,食尸鬼,1403,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223305,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223306,灯光,1309,2,,,,0,0,,10,100,100,1,35,10,,21242=1,,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.1,FALSE,,FALSE,,,2,Monster_Stand_TargetHatredList,0,,,0,0,0,0,0.2,0,,1,,,,,,
223307,死亡骑士,40387,1,,,,0.6,0.6,,10,100,100,0.15,9,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223308,雷兽,55024,1,,,,1,1,,10,100,100,0.15,10,10,,,999999999,TRUE,2001=1,20,20,150,1000,500000,,,,,5,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,2,FALSE,,TRUE,,,1,Monster_Cyclops_Hellish_star4,0,,,0,0,0,0,0.85,0,,1,,,,,,
223309,小天启,40379,2,,,,1,3,,10,100,100,0.15,8,10,,,80000,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Small,0,,,0,0,0,0,0.85,0,,1,,,,,,
223401,天启,40381,1,,,,3,3,,5,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,TRUE,FALSE,TRUE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
223402,骷髅王,40382,1,,,,1.4,1.4,,10,100,100,0.15,25,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,TRUE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223403,死神,40383,1,,,,2,2,,10,100,100,0.15,30,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223404,食尸鬼,1403,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223405,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223406,灯光,1309,2,,,,0,0,,10,100,100,1,35,10,,21242=1,,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.1,FALSE,,FALSE,,,2,Monster_Stand_TargetHatredList,0,,,0,0,0,0,0.2,0,,1,,,,,,
223407,死亡骑士,40387,1,,,,0.6,0.6,,10,100,100,0.15,9,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223408,雷兽,55025,1,,,,1,1,,10,100,100,0.15,10,10,,,999999999,TRUE,2001=1,20,20,150,1000,500000,,,,,5,FALSE,TRUE,,FALSE,FALSE,TRUE,,2.5,2,FALSE,,TRUE,,,1,Monster_Cyclops_Hellish_star5,0,,,0,0,0,0,0.85,0,,1,,,,,,
223409,小天启,40379,2,,,,1,3,,10,100,100,0.15,8,10,,,80000,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,2.5,1.5,FALSE,,TRUE,,,1,Monster_Small,0,,,0,0,0,0,0.85,0,,1,,,,,,
223501,天启,40381,1,,,,3,3,,5,100,100,0.15,15,10,,,999999999,,,,,150,1000,500000,,,,,10,FALSE,TRUE,,TRUE,FALSE,TRUE,55,2.5,1.5,TRUE,,TRUE,,,1,Monster_Nest,0,,,0,0,0,0,0.85,0,,1,,,,,,
223502,骷髅王,40382,1,,,,1.4,1.4,,10,100,100,0.15,25,10,,,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,TRUE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223503,死神,40383,1,,,,2,2,,10,100,100,0.15,30,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,TRUE,FALSE,TRUE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
223504,食尸鬼,1403,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223505,食尸鬼,1402,2,,,,0.5,2.5,,10,100,100,0.15,30,10,,,,,,,,150,1000,500000,,,,,,TRUE,FALSE,,FALSE,FALSE,FALSE,,1.5,2,FALSE,,TRUE,,,1,Monster,0,,,0.25,0.25,0,0,0.25,0,,1,,,,,,
223506,灯光,1309,2,,,,0,0,,10,100,100,1,35,10,,21242=1,,,,,,150,1000,500000,,,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,,0.1,0.1,FALSE,,FALSE,,,2,Monster_Stand_TargetHatredList,0,,,0,0,0,0,0.2,0,,1,,,,,,
223507,死亡骑士,40387,1,,,,0.6,0.6,,10,100,100,0.15,9,10,,21241=1,999999999,,,,,150,1000,500000,,,,,6,FALSE,TRUE,,FALSE,FALSE,FALSE,,2.5,0.5,FALSE,,TRUE,,,1,Monster,0,,,0,0,0,0,0.85,0,,1,,,,,,
