UID,Prefab,Name,BoneSuffix,AnimLocation,SkillLocation,CurveLocation,BoundRadius,BoundRadiusOffset,BoundHeight,HugeMonsterColliders,Scale,UIAvatarAngle,UIAvatarScale,AvatarPos,Huge,EnterGame,AngluarSpeed,Idle,AttackIdle,FishingIdle,Walk,AttackWalk,Run,AttackRun,RunLeft,AttackRunLeft,RunRight,AttackRunRight,MoveFx,Freeze,FreezeFx,Hit_f,Hit_l,Hit_r,HitBackOffsetTimeScale,HitFly,HitFlyOffsetTimeScale,Hit_Roll,HitRollOffsetTimeScale,HitBack_Recover,HitFly_Bounce_GetUp,HitRoll_Recover,HitFx,Death,DeathFx,HitCurves,DeathCurve,A,AA,AAA,AAAA,AAAAA,OtherSkills,SkillNum,Dash,Ultra,Appear,Disappear,FishingCast,FishingPull,FishingWait,FishingWin,FishingLose,Dance,Kiss,InheritActionOne,InheritActionTwo,Atlas,Avatar,Atlas2,Avatar2,Shadow,Feeble,FeebleFx,ArmorBroken,SuperArmorRecoverySkill,RecoveryFX,RecoveryHitSlowFX,RecoveryHitStopFX
81999,Broken_black_stone,（深渊派对35_1_1）-黑色水晶（3倍）,_global,Broken_black_stone/,Broken_black_stone/,Broken_black_stone/,0.2,,1.3,0=0=0.2=1.3,3,,1,,TRUE,,,Broken_black_stone_idle,Broken_black_stone_idle,,,Broken_black_stone_idle,,Broken_black_stone_idle,,,,,,,,Broken_black_stone_hit|Broken_black_stone_hit|Broken_black_stone_hit,Broken_black_stone_hit|Broken_black_stone_hit|Broken_black_stone_hit,Broken_black_stone_hit|Broken_black_stone_hit|Broken_black_stone_hit,1|1|1,,1|1|1|1,Broken_black_stone_hit|Broken_black_stone_hit|Broken_black_stone_hit,1|1|1,0.433|0.433|0.433,0|0|0,0.433,,Broken_black_stone_Broken,Effects/FX_Particle/Scene/Lzg_scene/Broken_black_stone_explode,Broken_black_stone_dead_forward|Broken_black_stone_dead_forward|Broken_black_stone_dead_forward|Broken_black_stone_dead_forward|Broken_black_stone_dead_forward|Broken_black_stone_dead_forward,Broken_black_stone_dead_up|Broken_black_stone_dead_forward,Broken_black_stone_idle,,,,,,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_82,,,FALSE,,,,,,,
100001,NPC_argent,阿尔杰塔,_argent,NPC_argent/,,,0.25,,1.07,,1,,0.9,,FALSE,,,NPC_argent_idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,
100002,NPC_geraint,杰兰特,_geraint,NPC_geraint/,NPC_geraint/,NPC_geraint/,0.25,,1.15,,1,,0.8,,FALSE,,,NPC_geraint_idle,NPC_geraint_idle,,,Npc_geraint_walk,,Npc_geraint_run,,,,,,,,NPC_geraint_idle|NPC_geraint_idle|NPC_geraint_idle,NPC_geraint_idle|NPC_geraint_idle|NPC_geraint_idle,NPC_geraint_idle|NPC_geraint_idle|NPC_geraint_idle,1|1|1,,,,1|1|1,1|1|1,,0.4,,,,,,NPC_geraint_attack,,,,,NPC_geraint_barrier|NPC_geraint_shild|Npc_geraint_chargeattack_nest|Npc_geraint_chargeattack_end|Npc_geraint_chargeattack_loop|Npc_geraint_chargeattack_star,,,,,,,,,,,,,,,common/SmallAvatar,TXNPCicon_07,,,TRUE,,,,,,,
100003,NPC_Velskud,贝思柯德,_Velskud,NPC_Velskud/,NPC_Velskud/,NPC_Velskud/,0.25,,1.2,,1,,0.7,,FALSE,,,NPC_Velskud_hertstand,NPC_Velskud_idle,,,NPC_Velskud_walk,,NPC_Velskud_walk,,,,,,,,NPC_Velskud_hit_back|NPC_Velskud_hit_shiver|NPC_Velskud_hit_recover,NPC_Velskud_hit_back|NPC_Velskud_hit_shiver|NPC_Velskud_hit_recover,NPC_Velskud_hit_back|NPC_Velskud_hit_shiver|NPC_Velskud_hit_recover,1|1|0.8,,0.25|1|0.31|3,,1|1|1,0.167|0.167|0.167,0|0|0,0.4,,NPC_Velskud_dead,,NPC_Velskud_hit_forward|NPC_Velskud_hit_forward|NPC_Velskud_hit_forward,NPC_Velskud_dead_up|NPC_Velskud_dead_forward,NPC_Velskud_attack,,,,,NPC_Velskud_onelight_one_secondstage|NPC_Velskud_onelight_one_secondstage_QTE|NPC_Velskud_recovery_skill|NPC_Velskud_onelight_one|NPC_Velskud_teleport_onechapter|NPC_Velskud_teleport_onechapter_start|NPC_Velskud_attack_onechapter|NPC_Velskud_teleport,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_05,,,TRUE,NPC_Velskud_weak,,NPC_Velskud_weak_start,NPC_Velskud_stompnslash_one,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_01,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_01,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_01
100004,Monster_minotauros_white,寒冰牛头,,Monster_minotauros/,Monster_minotauros/,Monster_minotauros/,0.8,,2.65,,1.2,,0.3,,FALSE,,,Monster_minotauros_idle,Monster_minotauros_idle,,,Monster_minotauros_walk,,Monster_minotauros_walk,,,,,,,,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,0.167|3|0.5,,0.05|1|0.81|2,,1|1|1,0.2|0.2|0.2,0|0|0,0.4,Effects/FX_Particle/NPC/xiaobing/Jz_putong_01,Monster_minotauros_dead,,Monster_minotauros_hit_forward|Monster_minotauros_hit_forward|Monster_minotauros_hit_forward,Monster_minotauros_dead_up|Monster_minotauros_dead_forward,Monster_minotauros_black_attack,,,,,Monster_minotauros_black_heavyattack|Monster_minotauros_black_charge,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_39,,,TRUE,,,,,,,
100005,Monster_minotauros_black,火焰牛头,,Monster_minotauros/,Monster_minotauros/,Monster_minotauros/,1.1,,2.65,,1,,0.3,,FALSE,,,Monster_minotauros_idle,Monster_minotauros_idle,,,Monster_minotauros_walk,,Monster_minotauros_walk,,,,,,,,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,0.167|3|0.5,,0.05|1|0.81|2,,1|1|1,0.2|0.2|0.2,0|0|0,0.4,Effects/FX_Particle/NPC/xiaobing/Jz_putong_01,Monster_minotauros_dead,,Monster_minotauros_hit_forward|Monster_minotauros_hit_forward|Monster_minotauros_hit_forward,Monster_minotauros_dead_up|Monster_minotauros_dead_forward,Monster_minotauros_black_attack,,,,,Monster_minotauros_black_heavyattack|Monster_minotauros_black_charge,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_02,,,TRUE,,,,,,,
100006,Monster_ogre_red,扎布鲁,_shirenmo,Monster_ogre/,Monster_ogre/,Monster_ogre/,0.7,,2.5,,1.2,,0.3,,FALSE,,,Monster_ogre_idle,Monster_ogre_idle,,,Monster_ogre_walk,,Monster_ogre_run,,,,,,,,Monster_ogre_hit_back|Monster_ogre_hit_shiver|Monster_ogre_hit_recover,Monster_ogre_hit_back|Monster_ogre_hit_shiver|Monster_ogre_hit_recover,Monster_ogre_hit_back|Monster_ogre_hit_shiver|Monster_ogre_hit_recover,0.8333|0.75|1.134,,0.25|1|0.19|4,,1|1|1,0.633|0.633|0.633,0|0|0,0.4,,Monster_ogre_dead,,Monster_ogre_hit_forward|Monster_ogre_hit_forward|Monster_ogre_hit_forward,Monster_ogre_dead_up|Monster_ogre_dead_forward,Monster_ogre_black_attack_ice,,,,,Monster_ogre_black_dashattack_elite|Monster_ogre_elite_heavyattack|Monster_ogre_opposer_hornattack,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_65,,,TRUE,Monster_ogre_weak,,Monster_ogre_weak_start,Monster_ogre_recoveryskill,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03
100007,Monster_ogre_black,扎克布,_shirenmo,Monster_ogre/,Monster_ogre/,Monster_ogre/,0.7,,2.5,,1.2,,0.3,,FALSE,,,Monster_ogre_idle,Monster_ogre_idle,,,Monster_ogre_walk,,Monster_ogre_run,,,,,,,,Monster_ogre_hit_back|Monster_ogre_hit_shiver|Monster_ogre_hit_recover,Monster_ogre_hit_back|Monster_ogre_hit_shiver|Monster_ogre_hit_recover,Monster_ogre_hit_back|Monster_ogre_hit_shiver|Monster_ogre_hit_recover,0.8333|0.75|1.134,,0.25|1|0.19|4,,1|1|1,0.633|0.633|0.633,0|0|0,0.4,,Monster_ogre_dead,,Monster_ogre_hit_forward|Monster_ogre_hit_forward|Monster_ogre_hit_forward,Monster_ogre_dead_up|Monster_ogre_dead_forward,Monster_ogre_black_attack_ice,,,,,Monster_ogre_recoverblood_nest_hard|Monster_ogre_recoverblood_start|Monster_ogre_recoverblood_loop|Monster_ogre_recoverblood_end|Monster_ogre_spitvenom|Monster_ogre_crazyattack|Monster_ogre_black_hornattack|Monster_ogre_black_dashattack,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_26,,,TRUE,,,,,,,
100008,Monster_minotauros_gray,翁拉克,,Monster_minotauros/,Monster_minotauros/,Monster_minotauros/,1.1,,2.65,,1,,0.3,,FALSE,,,Monster_minotauros_idle,Monster_minotauros_idle,,,Monster_minotauros_walk,,Monster_minotauros_walk,,,,,,,,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,Monster_minotauros_hit_front_back|Monster_minotauros_hit_front_shiver|Monster_minotauros_hit_front_recover,0.167|3|0.5,,0.05|1|0.81|2,,1|1|1,0.2|0.2|0.2,0|0|0,0.4,Effects/FX_Particle/NPC/xiaobing/Jz_putong_01,Monster_minotauros_dead,,Monster_minotauros_hit_forward|Monster_minotauros_hit_forward|Monster_minotauros_hit_forward,Monster_minotauros_dead_up|Monster_minotauros_dead_forward,Monster_minotauros_black_attack_boss_firstchapter,,,,,Monster_minotauros_black_charge_boss_firstchapter|Monster_minotauros_black_heavyattack_boss_firstchapter|Monster_minotauros_run,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_60,,,TRUE,Monster_minotauros_weak,,Monster_minotauros_weak_start,Monster_minotauros_recovery_skill,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_03
100009,Monster_queen_spider,蜘蛛女王,_queen_spider,Monster_queen/,Monster_queen_spider/,Monster_queen_spider/,0.7,,1.67,,1,,0.4,,FALSE,,,Monster_queen_spider_idle,Monster_queen_spider_idle,,,Monster_queen_spider_walk,,Monster_queen_spider_walk,,,,,,,,Monster_queen_spider_hit_front_back|Monster_queen_spider_hit_front_shiver|Monster_queen_spider_hit_front_recover,Monster_queen_spider_hit_front_back|Monster_queen_spider_hit_front_shiver|Monster_queen_spider_hit_front_recover,Monster_queen_spider_hit_front_back|Monster_queen_spider_hit_front_shiver|Monster_queen_spider_hit_front_recover,0.5|1|0.1,,0.4|0.1|0.1|0.4,,1|1|1,0.667|0.667|0.667,0|0|0,0.4,,Monster_queen_spider_dead,,Monster_queen_spider_hit_front_forward|Monster_queen_spider_hit_left_forward|Monster_queen_spider_hit_right_forward|Monster_queen_spider_hit_fly_forward|Monster_queen_spider_hit_fly_up,Monster_queen_spider_dead_up|Monster_queen_spider_dead_forward,Monster_queen_spider_attack,,,,,Monster_queen_spider_jumpattack|Monster_queen_spider_blow|Monster_queen_spider_recovery_skill_start|Monster_queen_spider_recovery_skill_end,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_22,,,TRUE,Monster_queen_spider_weak,,Monster_queen_spider_weak_start,Monster_queen_spider_recovery_skill,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_02,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_02,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_02
100010,Monster_hopgoblin_black,黑暗妖精队长,_hopgoblin,Monster_hopgoblin/,Monster_hopgoblin/,Monster_hopgoblin/,0.6,,1.5,,1,,0.36,,FALSE,,,Monster_hopgoblin_idle,Monster_hopgoblin_idle,,,Monster_hopgoblin_walk,,Monster_hopgoblin_run,,,,,,,,Monster_hopgoblin_hit_front_back|Monster_hopgoblin_hit_front_shiver|Monster_hopgoblin_hit_front_recover,Monster_hopgoblin_hit_left_back|Monster_hopgoblin_hit_left_shiver|Monster_hopgoblin_hit_left_recover,Monster_hopgoblin_hit_right_back|Monster_hopgoblin_hit_right_shiver|Monster_hopgoblin_hit_right_recover,1|1|1,Monster_hopgoblin_hit_fly_knockback|Monster_hopgoblin_hit_fly_bounce|Monster_hopgoblin_hit_fly_down|Monster_hopgoblin_hit_fly_getup,1|1|1|1,,1|1|1,0.1|0.1|0.1,0.667|0|2.167,0.4,,Monster_hopgoblin_dead,,Monster_hopgoblin_hit_front_forward|Monster_hopgoblin_hit_left_forward|Monster_hopgoblin_hit_right_forward|Monster_hopgoblin_hit_fly_forward|Monster_hopgoblin_hit_fly_up,Monster_hopgoblin_dead_up|Monster_hopgoblin_dead_forward,Monster_hopgoblin_black_attack,,,,,Monster_hopgoblin_black_upper_3|Monster_hopgoblin_black_bite,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_27,,,TRUE,,,,,,,
100011,Monster_harpy_red,红色鹰身人,_harpy,Monster_harpy/,Monster_harpy/,Monster_harpy/,0.5,,1.9,,1.3,,0.4,,FALSE,,,Monster_harpy_stand,Monster_harpy_stand,,,Monster_harpy_walk,,Monster_harpy_run,,,,,,,,Monster_harpy_hit_front_back|Monster_harpy_hit_front_shiver|Monster_harpy_hit_front_recover,Monster_harpy_hit_left_back|Monster_harpy_hit_left_shiver|Monster_harpy_hit_left_recover,Monster_harpy_hit_right_back|Monster_harpy_hit_right_shiver|Monster_harpy_hit_right_recover,1|1|3.4,Monster_harpy_hit_fly_knockback|Monster_harpy_hit_fly_bounce|Monster_harpy_hit_fly_down|Monster_harpy_hit_fly_getup,0.5|1|0.833|0.933,,1|1|1,1.167|1.167|1.167,1.1|0|1.6,0.4,,Monster_harpy_dead,,Monster_harpy_hit_front_forward|Monster_harpy_hit_left_forward|Monster_harpy_hit_right_forward|Monster_harpy_hit_fly_forward|Monster_harpy_hit_fly_up,Monster_harpy_dead_up|Monster_harpy_dead_forward,Monster_harpy_attack,,,,,Monster_harpy_hook|Monster_harpy_wind,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_62,,,TRUE,,,,,,,
100012,Monster_broo_white,咒术师,,Monster_broo/,Monster_broo/,Monster_broo/,0.3,,0.9,,1.8,,0.9,,FALSE,,,Monster_broo_idle,Monster_broo_idle,,,Monster_broo_walk,,Monster_broo_walk,,,,,,Monster_broo_stun,Effects/FX_Particle/Roles/Lzg_Ty/Ty_dizziness,Monster_broo_hit_front_back|Monster_broo_hit_front_shiver|Monster_broo_hit_front_recover,Monster_broo_hit_left_back|Monster_broo_hit_left_shiver|Monster_broo_hit_left_recover,Monster_broo_hit_right_back|Monster_broo_hit_right_shiver|Monster_broo_hit_right_recover,1|1|1,Monster_broo_hit_fly_knockback|Monster_broo_hit_fly_bounce|Monster_broo_hit_fly_down|Monster_broo_hit_fly_getup,1|1.5|1|1,,1|1|1,0.233|0.233|0.233,0.7|0|0.3,0.4,,Monster_broo_dead,,Monster_broo_hit_front_forward|Monster_broo_hit_left_forward|Monster_broo_hit_right_forward|Monster_broo_hit_fly_forward|Monster_broo_hit_fly_up,Monster_broo_dead_up|Monster_broo_dead_forward,Monster_broo_white_boss_attack,,,,,Monster_broo_white_boss_teleport_back|Monster_broo_white_boss_lightning_20|Monster_broo_white_boss_lightning_9|Monster_broo_white_boss_teleport_foward,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_59,,,TRUE,,,,,,,
100013,Monster_goblin_red,火焰哥布林,,Monster_goblin/,Monster_goblin/,Monster_goblin/,0.25,,0.82,,1.3,,1,,FALSE,,,Monster_goblin_idle,Monster_goblin_idle,,,Monster_goblin_walk,,Monster_goblin_run,,,,,,Monster_goblin_stun,Effects/FX_Particle/Roles/Lzg_Ty/Ty_dizziness,Monster_goblin_hit_front_back|Monster_goblin_hit_front_shiver|Monster_goblin_hit_front_recover,Monster_goblin_hit_left_back|Monster_goblin_hit_left_shiver|Monster_goblin_hit_left_recover,Monster_goblin_hit_right_back|Monster_goblin_hit_right_shiver|Monster_goblin_hit_right_recover,1|1|1,Monster_goblin_hit_fly_knockback|Monster_goblin_hit_fly_bounce|Monster_goblin_hit_fly_down|Monster_goblin_hit_fly_getup,1|1|1|1,Monster_goblin_hit_roll_start|Monster_goblin_hit_roll_mid|Monster_goblin_hit_roll_end,1|1|1,0.1|0.1|0.1,0.667|0|1.967,0.867,,Monster_goblin_dead,,Monster_goblin_hit_front_forward|Monster_goblin_hit_left_forward|Monster_goblin_hit_right_forward|Monster_goblin_hit_fly_forward|Monster_goblin_hit_fly_up|Monster_goblin_hit_roll_forward,Monster_goblin_dead_up|Monster_goblin_dead_forward,Monster_goblin_green_attack,,,,,Monster_goblin_firedash|Monster_goblin_nanmu|Monster_goblin_elite_middleattack,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_57,,,TRUE,,,,,,,
100014,Monster_dragonsycophant_cedric,龙之追随者,_dragonsycophant,Monster_dragonsycophant_cedric/,Monster_dragonsycophant_cedric/,Monster_dragonsycophant_cedric/,0.3,,1.06,,1,,0.8,,FALSE,,,Monster_dragonsycophant_cedric_idle,Monster_dragonsycophant_cedric_idle,,,Monster_dragonsycophant_cedric_walk,,Monster_dragonsycophant_cedric_walk,,,,,,,,Monster_dragonsycophant_cedric_hit_front_back|Monster_dragonsycophant_cedric_hit_front_shiver|Monster_dragonsycophant_cedric_hit_front_recover,Monster_dragonsycophant_cedric_hit_left_back|Monster_dragonsycophant_cedric_hit_left_shiver|Monster_dragonsycophant_cedric_hit_left_recover,Monster_dragonsycophant_cedric_hit_right_back|Monster_dragonsycophant_cedric_hit_right_shiver|Monster_dragonsycophant_cedric_hit_right_recover,1|1|1,Monster_dragonsycophant_cedric_knockback|Monster_dragonsycophant_cedric_bounce|Monster_dragonsycophant_cedric_down|Monster_dragonsycophant_cedric_standup,1|1|1|1,,1|1|1,0.133|0.133|0.133,1.133|0|2.033,0.4,,Monster_dragonsycophant_cedric_dead,,Monster_dragonsycophant_cedric_hit_front_forward|Monster_dragonsycophant_cedric_hit_left_forward|Monster_dragonsycophant_cedric_hit_right_forward|Monster_dragonsycophant_cedric_hit_fly_forward|Monster_dragonsycophant_cedric_hit_fly_up,Monster_dragonsycophant_cedric_dead_up|Monster_dragonsycophant_cedric_dead_forward,Monster_dragonsycophant_cedric_attack,,,,,Monster_dragonsycophant_cedric_skill|Monster_dragonsycophant_cedric_firedash,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,
100015,Monster_troll_blue,朱诺克,_troll,Monster_troll/,Monster_troll_black/,Monster_troll/,0.4,,1.26,,1.3,,0.6,,FALSE,,,Monster_troll_idle,Monster_troll_idle,,,Monster_troll_walk,,Monster_troll_run,,,,,,,,Monster_troll_hit_front_back|Monster_troll_hit_front_shiver|Monster_troll_hit_front_recover,Monster_troll_hit_left_back|Monster_troll_hit_left_shiver|Monster_troll_hit_left_recover,Monster_troll_hit_right_back|Monster_troll_hit_right_shiver|Monster_troll_hit_right_recover,1|1|1,Monster_troll_hit_fly_knockback|Monster_troll_hit_fly_bounce|Monster_troll_hit_fly_down|Monster_troll_hit_fly_getup,1|1.875|0.75|0.1,,1|1|1,2.233|2.233|2.233,0.533|0|1.333,0.4,,Monster_troll_dead,,Monster_troll_hit_front_forward|Monster_troll_hit_left_forward|Monster_troll_hit_right_forward|Monster_troll_hit_fly_forward|Monster_troll_hit_fly_up,Monster_troll_dead_up|Monster_troll_dead_forward,Monster_troll_black_attack,,,,,Monster_troll_black_bite_opposer|Monster_troll_black_jumpboom,,,,Monster_troll_summon,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_58,,,TRUE,,,,,,,
100016,NPC_lily,莉莉,_lily,NPC_lily/,,,0.2,,0.8,,1.05,,1,,FALSE,,,NPC_lily_idle,NPC_lily_attack_idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,
100017,Monster_troll_black,朱克,_troll,Monster_troll/,Monster_troll_black/,Monster_troll/,0.5,,1.26,,1.3,,0.6,,FALSE,,,Monster_troll_idle,Monster_troll_idle,,,Monster_troll_walk,,Monster_troll_run,,,,,,,,Monster_troll_hit_front_back|Monster_troll_hit_front_shiver|Monster_troll_hit_front_recover,Monster_troll_hit_left_back|Monster_troll_hit_left_shiver|Monster_troll_hit_left_recover,Monster_troll_hit_right_back|Monster_troll_hit_right_shiver|Monster_troll_hit_right_recover,1|1|1,Monster_troll_hit_fly_knockback|Monster_troll_hit_fly_bounce|Monster_troll_hit_fly_down|Monster_troll_hit_fly_getup,1|1|1|0.1,,1|1|1,2.233|2.233|2.233,0.533|0|1.333,0.4,,Monster_troll_dead,,Monster_troll_hit_front_forward|Monster_troll_hit_left_forward|Monster_troll_hit_right_forward|Monster_troll_hit_fly_forward|Monster_troll_hit_fly_up,Monster_troll_dead_up|Monster_troll_dead_forward,Monster_troll_black_attack_boss_secondchapter,,,,,Monster_troll_black_jumpboom_boss_secondchapter|Monster_troll_black_bite_boss_secondchapter|Monster_troll_icewave_start_boss_secondchapter|Monster_troll_icewave_loop_boss_secondchapter|Monster_troll_icewave_end_boss_secondchapter,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_24,,,TRUE,Monster_troll_black_weak,,Monster_troll_black_weak_start,Monster_troll_icewave_boss_secondchapter,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_01,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_01,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_01
100018,Monster_broo_black,萨满,,Monster_broo/,Monster_broo/,Monster_broo/,0.3,,0.9,,1,,0.8,,FALSE,,,Monster_broo_idle,Monster_broo_idle,,,Monster_broo_walk,,Monster_broo_walk,,,,,,Monster_broo_stun,Effects/FX_Particle/Roles/Lzg_Ty/Ty_dizziness,Monster_broo_hit_front_back|Monster_broo_hit_front_shiver|Monster_broo_hit_front_recover,Monster_broo_hit_left_back|Monster_broo_hit_left_shiver|Monster_broo_hit_left_recover,Monster_broo_hit_right_back|Monster_broo_hit_right_shiver|Monster_broo_hit_right_recover,1|1|1,Monster_broo_hit_fly_knockback|Monster_broo_hit_fly_bounce|Monster_broo_hit_fly_down|Monster_broo_hit_fly_getup,1|1|1|1,,1|1|1,0.233|0.233|0.233,0.7|0|0.3,0.4,,Monster_broo_dead,,Monster_broo_hit_front_forward|Monster_broo_hit_left_forward|Monster_broo_hit_right_forward|Monster_broo_hit_fly_forward|Monster_broo_hit_fly_up,Monster_broo_dead_up|Monster_broo_dead_forward,Monster_broo_black_attack,,,,,Monster_broo_black_casting|Monster_broo_black_teleport_back,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_66,,,TRUE,,,,,,,
100019,Monster_darkelf_gray,莉迪亚,_darkelf,Monster_darkelf/,Monster_darkelf/,Monster_darkelf/,0.3,,1,,1,,1,,FALSE,,,Monster_darkelf_idle,Monster_darkelf_idle,,,Monster_darkelf_walk,,Monster_darkelf_run,,,,,,,,Monster_darkelf_hit_front_back|Monster_darkelf_hit_front_shiver|Monster_darkelf_hit_front_recover,Monster_darkelf_hit_left_back|Monster_darkelf_hit_left_shiver|Monster_darkelf_hit_left_recover,Monster_darkelf_hit_right_back|Monster_darkelf_hit_right_shiver|Monster_darkelf_hit_right_recover,1|1|1,Monster_darkelf_hit_fly_knockback|Monster_darkelf_hit_fly_bounce|Monster_darkelf_hit_fly_down|Monster_darkelf_hit_fly_getup,1|1|1|1,,1|1|1,0.1|0.1|0.1,0.633|0|1.033,0.4,,Monster_darkelf_dead,,Monster_darkelf_hit_front_forward|Monster_darkelf_hit_left_forward|Monster_darkelf_hit_right_forward|Monster_darkelf_hit_fly_forward|Monster_darkelf_hit_fly_up,Monster_darkelf_dead_up|Monster_darkelf_dead_forward,Monster_darkelf_gray_middleattack,,,,,Monster_darkelf_gray_jumpattack|Monster_darkelf_gray_roll|Monster_darkelf_gray_expression,,,,Monster_darkelf_gray_summon,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_63,,,TRUE,,,,,,,
100020,Monster_ghoul_blue,波尔德尼,_ghoul,Monster_ghoul/,Monster_ghoul/,Monster_ghoul/,0.3,,0.78,,1.8,,1,,FALSE,,,Monster_ghoul_idle,Monster_ghoul_idle,,,Monster_ghoul_walk,,Monster_ghoul_run,,,,,,,,Monster_ghoul_hit_front_back|Monster_ghoul_hit_front_shiver|Monster_ghoul_hit_front_recover,Monster_ghoul_hit_left_back|Monster_ghoul_hit_left_shiver|Monster_ghoul_hit_left_recover,Monster_ghoul_hit_right_back|Monster_ghoul_hit_right_shiver|Monster_ghoul_hit_right_recover,1|1|1,Monster_ghoul_hit_fly_knockback|Monster_ghoul_hit_fly_bounce|Monster_ghoul_hit_fly_down|Monster_ghoul_hit_fly_getup,1|1.875|0.9|0.5,,1|1|1,0.1|0.1|0.1,0.4|0|1.633,0.4,,Monster_ghoul_dead,,Monster_ghoul_hit_front_forward|Monster_ghoul_hit_left_forward|Monster_ghoul_hit_right_forward|Monster_ghoul_hit_fly_forward|Monster_ghoul_hit_fly_up,Monster_ghoul_dead_up|Monster_ghoul_dead_forward,Monster_ghoul_blue_attack,,,,,Monster_ghoul_blue_middleattack|Monster_ghoul_blue_bonethrow|Monster_ghoul_blue_jumpattack,,,,,,,,,,,,,,,common/SmallAvatar,TXBOSSicon_25,,,TRUE,Monster_ghoul_weak,,Monster_ghoul_weak_start,Monster_ghoul_mockingghoul,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_04,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_04,Effects/FX_Particle/Roles/Lzg_Ty/Ty_pbt_04
